log,config,excluded_feature,pattern,run,attribute,attribute_kind,metric,value
bpi_2013_CZ,baseline,,even,3,Activity,categorical,accuracy,0.7067307829856873
bpi_2013_CZ,baseline,,even,4,Activity,categorical,accuracy,0.692307710647583
bpi_2013_CZ,baseline,,even,5,Activity,categorical,accuracy,0.6201923489570618
bpi_2013_CZ,baseline,,even,6,Activity,categorical,accuracy,0.6826923489570618
bpi_2013_CZ,baseline,,even,7,Activity,categorical,accuracy,0.6682692766189575
bpi_2013_CZ,baseline,,even,8,Activity,categorical,accuracy,0.701923131942749
bpi_2013_CZ,baseline,,even,9,Activity,categorical,accuracy,0.6995192766189575
bpi_2013_CZ,baseline,,even,0,concept:name,categorical,accuracy,0.7307692766189575
bpi_2013_CZ,baseline,,even,1,concept:name,categorical,accuracy,0.7427884936332703
bpi_2013_CZ,baseline,,even,2,concept:name,categorical,accuracy,0.7379807829856873
bpi_2013_CZ,baseline,,even,3,concept:name,categorical,accuracy,0.7524038553237915
bpi_2013_CZ,baseline,,even,4,concept:name,categorical,accuracy,0.7668269276618958
bpi_2013_CZ,baseline,,even,5,concept:name,categorical,accuracy,0.7451923489570618
bpi_2013_CZ,baseline,,even,6,concept:name,categorical,accuracy,0.728365421295166
bpi_2013_CZ,baseline,,even,7,concept:name,categorical,accuracy,0.7668269276618958
bpi_2013_CZ,baseline,,even,8,concept:name,categorical,accuracy,0.7451923489570618
bpi_2013_CZ,baseline,,even,9,concept:name,categorical,accuracy,0.7355769276618958
bpi_2013_CZ,baseline,,even,0,impact,categorical,accuracy,1.0
bpi_2013_CZ,baseline,,even,1,impact,categorical,accuracy,1.0
bpi_2013_CZ,baseline,,even,2,impact,categorical,accuracy,1.0
bpi_2013_CZ,baseline,,even,3,impact,categorical,accuracy,1.0
bpi_2013_CZ,baseline,,even,4,impact,categorical,accuracy,1.0
bpi_2013_CZ,baseline,,even,5,impact,categorical,accuracy,1.0
bpi_2013_CZ,baseline,,even,6,impact,categorical,accuracy,1.0
bpi_2013_CZ,baseline,,even,7,impact,categorical,accuracy,1.0
bpi_2013_CZ,baseline,,even,8,impact,categorical,accuracy,1.0
bpi_2013_CZ,baseline,,even,9,impact,categorical,accuracy,1.0
bpi_2013_CZ,baseline,,even,0,lifecycle:transition,categorical,accuracy,0.7115384936332703
bpi_2013_CZ,baseline,,even,1,lifecycle:transition,categorical,accuracy,0.7043269276618958
bpi_2013_CZ,baseline,,even,2,lifecycle:transition,categorical,accuracy,0.7043269276618958
bpi_2013_CZ,baseline,,even,3,lifecycle:transition,categorical,accuracy,0.6947115659713745
bpi_2013_CZ,baseline,,even,4,lifecycle:transition,categorical,accuracy,0.6995192766189575
bpi_2013_CZ,baseline,,even,5,lifecycle:transition,categorical,accuracy,0.7259615659713745
bpi_2013_CZ,baseline,,even,6,lifecycle:transition,categorical,accuracy,0.7067307829856873
bpi_2013_CZ,baseline,,even,7,lifecycle:transition,categorical,accuracy,0.7043269276618958
bpi_2013_CZ,baseline,,even,8,lifecycle:transition,categorical,accuracy,0.7043269276618958
bpi_2013_CZ,baseline,,even,9,lifecycle:transition,categorical,accuracy,0.692307710647583
bpi_2013_CZ,baseline,,even,0,org:group,categorical,accuracy,0.951923131942749
bpi_2013_CZ,baseline,,even,1,org:group,categorical,accuracy,0.951923131942749
bpi_2013_CZ,baseline,,even,2,org:group,categorical,accuracy,0.9447115659713744
bpi_2013_CZ,baseline,,even,3,org:group,categorical,accuracy,0.942307710647583
bpi_2013_CZ,baseline,,even,4,org:group,categorical,accuracy,0.9399038553237916
bpi_2013_CZ,baseline,,even,5,org:group,categorical,accuracy,0.9567307829856871
bpi_2013_CZ,baseline,,even,6,org:group,categorical,accuracy,0.9495192766189576
bpi_2013_CZ,baseline,,even,7,org:group,categorical,accuracy,0.9302884936332704
bpi_2013_CZ,baseline,,even,8,org:group,categorical,accuracy,0.9543269872665404
bpi_2013_CZ,baseline,,even,9,org:group,categorical,accuracy,0.9567307829856871
bpi_2013_CZ,baseline,,even,0,org:resource,categorical,accuracy,0.2088451981544494
bpi_2013_CZ,baseline,,even,1,org:resource,categorical,accuracy,0.1547911465167999
bpi_2013_CZ,baseline,,even,2,org:resource,categorical,accuracy,0.1769041717052459
bpi_2013_CZ,baseline,,even,3,org:resource,categorical,accuracy,0.1179361194372177
bpi_2013_CZ,baseline,,even,4,org:resource,categorical,accuracy,0.1769041717052459
bpi_2013_CZ,baseline,,even,5,org:resource,categorical,accuracy,0.1646191626787185
bpi_2013_CZ,baseline,,even,6,org:resource,categorical,accuracy,0.1523341536521911
bpi_2013_CZ,baseline,,even,7,org:resource,categorical,accuracy,0.1547911465167999
bpi_2013_CZ,baseline,,even,8,org:resource,categorical,accuracy,0.1818181723356247
bpi_2013_CZ,baseline,,even,9,org:resource,categorical,accuracy,0.1302211284637451
bpi_2013_CZ,baseline,,even,0,org:role,categorical,accuracy,0.7960526347160339
bpi_2013_CZ,baseline,,even,1,org:role,categorical,accuracy,0.7894737124443054
bpi_2013_CZ,baseline,,even,2,org:role,categorical,accuracy,0.7850877046585083
bpi_2013_CZ,baseline,,even,3,org:role,categorical,accuracy,0.7324561476707458
bpi_2013_CZ,baseline,,even,4,org:role,categorical,accuracy,0.7368420958518982
bpi_2013_CZ,baseline,,even,5,org:role,categorical,accuracy,0.7543859481811523
bpi_2013_CZ,baseline,,even,6,org:role,categorical,accuracy,0.780701756477356
bpi_2013_CZ,baseline,,even,7,org:role,categorical,accuracy,0.7214912176132202
bpi_2013_CZ,baseline,,even,8,org:role,categorical,accuracy,0.75
bpi_2013_CZ,baseline,,even,9,org:role,categorical,accuracy,0.7828947305679321
bpi_2013_CZ,baseline,,even,0,organization country,categorical,accuracy,0.9567307829856871
bpi_2013_CZ,baseline,,even,1,organization country,categorical,accuracy,0.9759615659713744
bpi_2013_CZ,baseline,,even,2,organization country,categorical,accuracy,0.9687500596046448
bpi_2013_CZ,baseline,,even,3,organization country,categorical,accuracy,0.9711538553237916
bpi_2013_CZ,baseline,,even,4,organization country,categorical,accuracy,0.9807692766189576
bpi_2013_CZ,baseline,,even,5,organization country,categorical,accuracy,0.978365421295166
bpi_2013_CZ,baseline,,even,6,organization country,categorical,accuracy,0.9759615659713744
bpi_2013_CZ,baseline,,even,7,organization country,categorical,accuracy,0.9663462042808532
bpi_2013_CZ,baseline,,even,8,organization country,categorical,accuracy,0.9711538553237916
bpi_2013_CZ,baseline,,even,9,organization country,categorical,accuracy,0.9543269872665404
bpi_2013_CZ,baseline,,even,0,organization involved,categorical,accuracy,0.3932038843631744
bpi_2013_CZ,baseline,,even,1,organization involved,categorical,accuracy,0.3883495330810547
bpi_2013_CZ,baseline,,even,2,organization involved,categorical,accuracy,0.4199029207229614
bpi_2013_CZ,baseline,,even,3,organization involved,categorical,accuracy,0.3907766938209533
bpi_2013_CZ,baseline,,even,4,organization involved,categorical,accuracy,0.4538834989070892
bpi_2013_CZ,baseline,,even,5,organization involved,categorical,accuracy,0.4029126167297363
bpi_2013_CZ,baseline,,even,6,organization involved,categorical,accuracy,0.4004854261875152
bpi_2013_CZ,baseline,,even,7,organization involved,categorical,accuracy,0.3883495330810547
bpi_2013_CZ,baseline,,even,8,organization involved,categorical,accuracy,0.487864077091217
bpi_2013_CZ,baseline,,even,9,organization involved,categorical,accuracy,0.4271844625473022
bpi_2013_CZ,baseline,,even,0,product,categorical,accuracy,0.4447115659713745
bpi_2013_CZ,baseline,,even,1,product,categorical,accuracy,0.4302884638309479
bpi_2013_CZ,baseline,,even,2,product,categorical,accuracy,0.4687500298023224
bpi_2013_CZ,baseline,,even,3,product,categorical,accuracy,0.4158653914928436
bpi_2013_CZ,baseline,,even,4,product,categorical,accuracy,0.4062500298023224
bpi_2013_CZ,baseline,,even,5,product,categorical,accuracy,0.4350961744785309
bpi_2013_CZ,baseline,,even,6,product,categorical,accuracy,0.4663461744785309
bpi_2013_CZ,baseline,,even,7,product,categorical,accuracy,0.2908653914928436
bpi_2013_CZ,baseline,,even,8,product,categorical,accuracy,0.4903846383094787
bpi_2013_CZ,baseline,,even,9,product,categorical,accuracy,0.5072115659713745
bpi_2013_CZ,baseline,,even,0,resource country,categorical,accuracy,0.8437500596046448
bpi_2013_CZ,baseline,,even,1,resource country,categorical,accuracy,0.8653846383094788
bpi_2013_CZ,baseline,,even,2,resource country,categorical,accuracy,0.889423131942749
bpi_2013_CZ,baseline,,even,3,resource country,categorical,accuracy,0.858173131942749
bpi_2013_CZ,baseline,,even,4,resource country,categorical,accuracy,0.8653846383094788
bpi_2013_CZ,baseline,,even,5,resource country,categorical,accuracy,0.8750000596046448
bpi_2013_CZ,baseline,,even,6,resource country,categorical,accuracy,0.8677884936332703
bpi_2013_CZ,baseline,,even,7,resource country,categorical,accuracy,0.8677884936332703
bpi_2013_CZ,baseline,,even,8,resource country,categorical,accuracy,0.8750000596046448
bpi_2013_CZ,baseline,,even,9,resource country,categorical,accuracy,0.879807710647583
bpi_2013_CZ,baseline,,even,0,time:timestamp,numerical,mae,0.0237637348473072
bpi_2013_CZ,baseline,,even,1,time:timestamp,numerical,mae,0.0355120413005352
bpi_2013_CZ,baseline,,even,2,time:timestamp,numerical,mae,0.019120417535305
bpi_2013_CZ,baseline,,even,3,time:timestamp,numerical,mae,0.0152814015746116
bpi_2013_CZ,baseline,,even,4,time:timestamp,numerical,mae,0.0169606264680624
bpi_2013_CZ,baseline,,even,5,time:timestamp,numerical,mae,0.0165176298469305
bpi_2013_CZ,baseline,,even,6,time:timestamp,numerical,mae,0.0284912176430225
bpi_2013_CZ,baseline,,even,7,time:timestamp,numerical,mae,0.0138433370739221
bpi_2013_CZ,baseline,,even,8,time:timestamp,numerical,mae,0.0122734820470213
bpi_2013_CZ,baseline,,even,9,time:timestamp,numerical,mae,0.0152640212327241
bpi_2013_CZ,baseline,,odd,0,Activity,categorical,accuracy,0.6715976595878601
bpi_2013_CZ,baseline,,odd,1,Activity,categorical,accuracy,0.6538461446762085
bpi_2013_CZ,baseline,,odd,2,Activity,categorical,accuracy,0.6775147914886475
bpi_2013_CZ,baseline,,odd,3,Activity,categorical,accuracy,0.6272189617156982
bpi_2013_CZ,baseline,,odd,4,Activity,categorical,accuracy,0.668639063835144
bpi_2013_CZ,baseline,,odd,5,Activity,categorical,accuracy,0.6597633361816406
bpi_2013_CZ,baseline,,odd,6,Activity,categorical,accuracy,0.715976357460022
bpi_2013_CZ,baseline,,odd,7,Activity,categorical,accuracy,0.6124260425567627
bpi_2013_CZ,baseline,,odd,8,Activity,categorical,accuracy,0.7011834383010864
bpi_2013_CZ,baseline,,odd,9,Activity,categorical,accuracy,0.6715976595878601
bpi_2013_CZ,baseline,,odd,0,concept:name,categorical,accuracy,0.8372781276702881
bpi_2013_CZ,baseline,,odd,1,concept:name,categorical,accuracy,0.8284024000167847
bpi_2013_CZ,baseline,,odd,2,concept:name,categorical,accuracy,0.857988178730011
bpi_2013_CZ,baseline,,odd,3,concept:name,categorical,accuracy,0.8491124510765076
bpi_2013_CZ,baseline,,odd,4,concept:name,categorical,accuracy,0.8224852085113525
bpi_2013_CZ,baseline,,odd,5,concept:name,categorical,accuracy,0.8727810978889465
bpi_2013_CZ,baseline,,odd,6,concept:name,categorical,accuracy,0.857988178730011
bpi_2013_CZ,baseline,,odd,7,concept:name,categorical,accuracy,0.8491124510765076
bpi_2013_CZ,baseline,,odd,8,concept:name,categorical,accuracy,0.8520710468292236
bpi_2013_CZ,baseline,,odd,9,concept:name,categorical,accuracy,0.8284024000167847
bpi_2013_CZ,baseline,,odd,0,impact,categorical,accuracy,1.0
bpi_2013_CZ,baseline,,odd,1,impact,categorical,accuracy,1.0
bpi_2013_CZ,baseline,,odd,2,impact,categorical,accuracy,1.0
bpi_2013_CZ,baseline,,odd,3,impact,categorical,accuracy,1.0
bpi_2013_CZ,baseline,,odd,4,impact,categorical,accuracy,1.0
bpi_2013_CZ,baseline,,odd,5,impact,categorical,accuracy,1.0
bpi_2013_CZ,baseline,,odd,6,impact,categorical,accuracy,1.0
bpi_2013_CZ,baseline,,odd,7,impact,categorical,accuracy,1.0
bpi_2013_CZ,baseline,,odd,8,impact,categorical,accuracy,1.0
bpi_2013_CZ,baseline,,odd,9,impact,categorical,accuracy,1.0
bpi_2013_CZ,baseline,,odd,0,lifecycle:transition,categorical,accuracy,0.6834319829940796
bpi_2013_CZ,baseline,,odd,1,lifecycle:transition,categorical,accuracy,0.6834319829940796
bpi_2013_CZ,baseline,,odd,2,lifecycle:transition,categorical,accuracy,0.7071006298065186
bpi_2013_CZ,baseline,,odd,3,lifecycle:transition,categorical,accuracy,0.6863905191421509
bpi_2013_CZ,baseline,,odd,4,lifecycle:transition,categorical,accuracy,0.6775147914886475
bpi_2013_CZ,baseline,,odd,5,lifecycle:transition,categorical,accuracy,0.7100591659545898
bpi_2013_CZ,baseline,,odd,6,lifecycle:transition,categorical,accuracy,0.715976357460022
bpi_2013_CZ,baseline,,odd,7,lifecycle:transition,categorical,accuracy,0.6804733872413635
bpi_2013_CZ,baseline,,odd,8,lifecycle:transition,categorical,accuracy,0.7041420340538025
bpi_2013_CZ,baseline,,odd,9,lifecycle:transition,categorical,accuracy,0.6804733872413635
bpi_2013_CZ,baseline,,odd,0,org:group,categorical,accuracy,0.952662706375122
bpi_2013_CZ,baseline,,odd,1,org:group,categorical,accuracy,0.9349112510681152
bpi_2013_CZ,baseline,,odd,2,org:group,categorical,accuracy,0.952662706375122
bpi_2013_CZ,baseline,,odd,3,org:group,categorical,accuracy,0.9349112510681152
bpi_2013_CZ,baseline,,odd,4,org:group,categorical,accuracy,0.9408284425735474
bpi_2013_CZ,baseline,,odd,5,org:group,categorical,accuracy,0.9437869787216188
bpi_2013_CZ,baseline,,odd,6,org:group,categorical,accuracy,0.9437869787216188
bpi_2013_CZ,baseline,,odd,7,org:group,categorical,accuracy,0.9112426042556764
bpi_2013_CZ,baseline,,odd,8,org:group,categorical,accuracy,0.9349112510681152
bpi_2013_CZ,baseline,,odd,9,org:group,categorical,accuracy,0.9408284425735474
bpi_2013_CZ,baseline,,odd,0,org:resource,categorical,accuracy,0.20783132314682
bpi_2013_CZ,baseline,,odd,1,org:resource,categorical,accuracy,0.1475903540849685
bpi_2013_CZ,baseline,,odd,2,org:resource,categorical,accuracy,0.1897590309381485
bpi_2013_CZ,baseline,,odd,3,org:resource,categorical,accuracy,0.1445783078670501
bpi_2013_CZ,baseline,,odd,4,org:resource,categorical,accuracy,0.1897590309381485
bpi_2013_CZ,baseline,,odd,5,org:resource,categorical,accuracy,0.1566264927387237
bpi_2013_CZ,baseline,,odd,6,org:resource,categorical,accuracy,0.1475903540849685
bpi_2013_CZ,baseline,,odd,7,org:resource,categorical,accuracy,0.1475903540849685
bpi_2013_CZ,baseline,,odd,8,org:resource,categorical,accuracy,0.1897590309381485
bpi_2013_CZ,baseline,,odd,9,org:resource,categorical,accuracy,0.1656626462936401
bpi_2013_CZ,baseline,,odd,0,org:role,categorical,accuracy,0.803108811378479
bpi_2013_CZ,baseline,,odd,1,org:role,categorical,accuracy,0.7901554107666016
bpi_2013_CZ,baseline,,odd,2,org:role,categorical,accuracy,0.7772020697593689
bpi_2013_CZ,baseline,,odd,3,org:role,categorical,accuracy,0.756476640701294
bpi_2013_CZ,baseline,,odd,4,org:role,categorical,accuracy,0.7176165580749512
bpi_2013_CZ,baseline,,odd,5,org:role,categorical,accuracy,0.7668393850326538
bpi_2013_CZ,baseline,,odd,6,org:role,categorical,accuracy,0.7797927260398865
bpi_2013_CZ,baseline,,odd,7,org:role,categorical,accuracy,0.7150259017944336
bpi_2013_CZ,baseline,,odd,8,org:role,categorical,accuracy,0.7512953281402588
bpi_2013_CZ,baseline,,odd,9,org:role,categorical,accuracy,0.7746113538742065
bpi_2013_CZ,baseline,,odd,0,organization country,categorical,accuracy,0.9733728170394896
bpi_2013_CZ,baseline,,odd,1,organization country,categorical,accuracy,0.9733728170394896
bpi_2013_CZ,baseline,,odd,2,organization country,categorical,accuracy,0.9733728170394896
bpi_2013_CZ,baseline,,odd,3,organization country,categorical,accuracy,0.9852071404457092
bpi_2013_CZ,baseline,,odd,4,organization country,categorical,accuracy,0.9822485446929932
bpi_2013_CZ,baseline,,odd,5,organization country,categorical,accuracy,0.9792899489402772
bpi_2013_CZ,baseline,,odd,6,organization country,categorical,accuracy,0.976331353187561
bpi_2013_CZ,baseline,,odd,7,organization country,categorical,accuracy,0.976331353187561
bpi_2013_CZ,baseline,,odd,8,organization country,categorical,accuracy,0.9733728170394896
bpi_2013_CZ,baseline,,odd,9,organization country,categorical,accuracy,0.9733728170394896
bpi_2013_CZ,baseline,,odd,0,organization involved,categorical,accuracy,0.359050452709198
bpi_2013_CZ,baseline,,odd,1,organization involved,categorical,accuracy,0.362017810344696
bpi_2013_CZ,baseline,,odd,2,organization involved,categorical,accuracy,0.4332344233989715
bpi_2013_CZ,baseline,,odd,3,organization involved,categorical,accuracy,0.3798219561576843
bpi_2013_CZ,baseline,,odd,4,organization involved,categorical,accuracy,0.4065281748771667
bpi_2013_CZ,baseline,,odd,5,organization involved,categorical,accuracy,0.3531157374382019
bpi_2013_CZ,baseline,,odd,6,organization involved,categorical,accuracy,0.4124629199504852
bpi_2013_CZ,baseline,,odd,7,organization involved,categorical,accuracy,0.3916913866996765
bpi_2013_CZ,baseline,,odd,8,organization involved,categorical,accuracy,0.4836795330047607
bpi_2013_CZ,baseline,,odd,9,organization involved,categorical,accuracy,0.4035608172416687
bpi_2013_CZ,baseline,,odd,0,product,categorical,accuracy,0.4556213021278381
bpi_2013_CZ,baseline,,odd,1,product,categorical,accuracy,0.4112426042556762
bpi_2013_CZ,baseline,,odd,2,product,categorical,accuracy,0.4585798978805542
bpi_2013_CZ,baseline,,odd,3,product,categorical,accuracy,0.4082840383052826
bpi_2013_CZ,baseline,,odd,4,product,categorical,accuracy,0.4082840383052826
bpi_2013_CZ,baseline,,odd,5,product,categorical,accuracy,0.4378698170185089
bpi_2013_CZ,baseline,,odd,6,product,categorical,accuracy,0.4526627361774444
bpi_2013_CZ,baseline,,odd,7,product,categorical,accuracy,0.3076923191547394
bpi_2013_CZ,baseline,,odd,8,product,categorical,accuracy,0.5
bpi_2013_CZ,baseline,,odd,9,product,categorical,accuracy,0.5118343234062195
bpi_2013_CZ,baseline,,odd,0,resource country,categorical,accuracy,0.857988178730011
bpi_2013_CZ,baseline,,odd,1,resource country,categorical,accuracy,0.8550295829772949
bpi_2013_CZ,baseline,,odd,2,resource country,categorical,accuracy,0.884615421295166
bpi_2013_CZ,baseline,,odd,3,resource country,categorical,accuracy,0.8461538553237915
bpi_2013_CZ,baseline,,odd,4,resource country,categorical,accuracy,0.8668639063835144
bpi_2013_CZ,baseline,,odd,5,resource country,categorical,accuracy,0.8727810978889465
bpi_2013_CZ,baseline,,odd,6,resource country,categorical,accuracy,0.8550295829772949
bpi_2013_CZ,baseline,,odd,7,resource country,categorical,accuracy,0.857988178730011
bpi_2013_CZ,baseline,,odd,8,resource country,categorical,accuracy,0.860946774482727
bpi_2013_CZ,baseline,,odd,9,resource country,categorical,accuracy,0.8875739574432373
bpi_2013_CZ,baseline,,odd,0,time:timestamp,numerical,mae,0.0188784673810005
bpi_2013_CZ,baseline,,odd,1,time:timestamp,numerical,mae,0.0357161685824394
bpi_2013_CZ,baseline,,odd,2,time:timestamp,numerical,mae,0.0166468303650617
bpi_2013_CZ,baseline,,odd,3,time:timestamp,numerical,mae,0.0194988138973712
bpi_2013_CZ,baseline,,odd,4,time:timestamp,numerical,mae,0.0179420951753854
bpi_2013_CZ,baseline,,odd,5,time:timestamp,numerical,mae,0.015747457742691
bpi_2013_CZ,baseline,,odd,6,time:timestamp,numerical,mae,0.0184797123074531
bpi_2013_CZ,baseline,,odd,7,time:timestamp,numerical,mae,0.0111031495034694
bpi_2013_CZ,baseline,,odd,8,time:timestamp,numerical,mae,0.0102499416097998
bpi_2013_CZ,baseline,,odd,9,time:timestamp,numerical,mae,0.0151216210797429
bpi_2013_CZ,baseline,,random,0,Activity,categorical,accuracy,0.644908607006073
bpi_2013_CZ,baseline,,random,1,Activity,categorical,accuracy,0.6553524732589722
bpi_2013_CZ,baseline,,random,2,Activity,categorical,accuracy,0.6266318559646606
bpi_2013_CZ,baseline,,random,3,Activity,categorical,accuracy,0.647519588470459
bpi_2013_CZ,baseline,,random,4,Activity,categorical,accuracy,0.6161879897117615
bpi_2013_CZ,baseline,,random,5,Activity,categorical,accuracy,0.5352480411529541
bpi_2013_CZ,baseline,,random,6,Activity,categorical,accuracy,0.6553524732589722
bpi_2013_CZ,baseline,,random,7,Activity,categorical,accuracy,0.5718016028404236
bpi_2013_CZ,baseline,,random,8,Activity,categorical,accuracy,0.6109660863876343
bpi_2013_CZ,baseline,,random,9,Activity,categorical,accuracy,0.650130569934845
bpi_2013_CZ,baseline,,random,0,concept:name,categorical,accuracy,0.7362924218177795
bpi_2013_CZ,baseline,,random,1,concept:name,categorical,accuracy,0.7415143847465515
bpi_2013_CZ,baseline,,random,2,concept:name,categorical,accuracy,0.7545691728591919
bpi_2013_CZ,baseline,,random,3,concept:name,categorical,accuracy,0.770235002040863
bpi_2013_CZ,baseline,,random,4,concept:name,categorical,accuracy,0.7467362880706787
bpi_2013_CZ,baseline,,random,5,concept:name,categorical,accuracy,0.7415143847465515
bpi_2013_CZ,baseline,,random,6,concept:name,categorical,accuracy,0.7389034032821655
bpi_2013_CZ,baseline,,random,7,concept:name,categorical,accuracy,0.7571801543235779
bpi_2013_CZ,baseline,,random,8,concept:name,categorical,accuracy,0.7362924218177795
bpi_2013_CZ,baseline,,random,9,concept:name,categorical,accuracy,0.7624021172523499
bpi_2013_CZ,baseline,,random,0,impact,categorical,accuracy,0.9347258806228638
bpi_2013_CZ,baseline,,random,1,impact,categorical,accuracy,0.939947783946991
bpi_2013_CZ,baseline,,random,2,impact,categorical,accuracy,0.955613613128662
bpi_2013_CZ,baseline,,random,3,impact,categorical,accuracy,0.9582245349884032
bpi_2013_CZ,baseline,,random,4,impact,categorical,accuracy,0.8903394341468811
bpi_2013_CZ,baseline,,random,5,impact,categorical,accuracy,0.9582245349884032
bpi_2013_CZ,baseline,,random,6,impact,categorical,accuracy,0.9660574793815612
bpi_2013_CZ,baseline,,random,7,impact,categorical,accuracy,0.9582245349884032
bpi_2013_CZ,baseline,,random,8,impact,categorical,accuracy,0.942558765411377
bpi_2013_CZ,baseline,,random,9,impact,categorical,accuracy,0.942558765411377
bpi_2013_CZ,baseline,,random,0,lifecycle:transition,categorical,accuracy,0.6422976851463318
bpi_2013_CZ,baseline,,random,1,lifecycle:transition,categorical,accuracy,0.6657963395118713
bpi_2013_CZ,baseline,,random,2,lifecycle:transition,categorical,accuracy,0.647519588470459
bpi_2013_CZ,baseline,,random,3,lifecycle:transition,categorical,accuracy,0.6631854176521301
bpi_2013_CZ,baseline,,random,4,lifecycle:transition,categorical,accuracy,0.6736292243003845
bpi_2013_CZ,baseline,,random,5,lifecycle:transition,categorical,accuracy,0.6422976851463318
bpi_2013_CZ,baseline,,random,6,lifecycle:transition,categorical,accuracy,0.6422976851463318
bpi_2013_CZ,baseline,,random,7,lifecycle:transition,categorical,accuracy,0.6187989711761475
bpi_2013_CZ,baseline,,random,8,lifecycle:transition,categorical,accuracy,0.652741551399231
bpi_2013_CZ,baseline,,random,9,lifecycle:transition,categorical,accuracy,0.650130569934845
bpi_2013_CZ,baseline,,random,0,org:group,categorical,accuracy,0.8590078353881836
bpi_2013_CZ,baseline,,random,1,org:group,categorical,accuracy,0.9033942818641664
bpi_2013_CZ,baseline,,random,2,org:group,categorical,accuracy,0.8877284526824951
bpi_2013_CZ,baseline,,random,3,org:group,categorical,accuracy,0.8642297983169556
bpi_2013_CZ,baseline,,random,4,org:group,categorical,accuracy,0.8328981995582581
bpi_2013_CZ,baseline,,random,5,org:group,categorical,accuracy,0.8798955678939819
bpi_2013_CZ,baseline,,random,6,org:group,categorical,accuracy,0.8877284526824951
bpi_2013_CZ,baseline,,random,7,org:group,categorical,accuracy,0.8381201028823853
bpi_2013_CZ,baseline,,random,8,org:group,categorical,accuracy,0.9060052633285522
bpi_2013_CZ,baseline,,random,9,org:group,categorical,accuracy,0.8955613970756531
bpi_2013_CZ,baseline,,random,0,org:resource,categorical,accuracy,0.1565934121608734
bpi_2013_CZ,baseline,,random,1,org:resource,categorical,accuracy,0.1016483530402183
bpi_2013_CZ,baseline,,random,2,org:resource,categorical,accuracy,0.1126373633742332
bpi_2013_CZ,baseline,,random,3,org:resource,categorical,accuracy,0.0796703323721885
bpi_2013_CZ,baseline,,random,4,org:resource,categorical,accuracy,0.1510989069938659
bpi_2013_CZ,baseline,,random,5,org:resource,categorical,accuracy,0.1098901107907295
bpi_2013_CZ,baseline,,random,6,org:resource,categorical,accuracy,0.1016483530402183
bpi_2013_CZ,baseline,,random,7,org:resource,categorical,accuracy,0.1181318685412406
bpi_2013_CZ,baseline,,random,8,org:resource,categorical,accuracy,0.1153846159577369
bpi_2013_CZ,baseline,,random,9,org:resource,categorical,accuracy,0.104395605623722
bpi_2013_CZ,baseline,,random,0,org:role,categorical,accuracy,0.7050359845161438
bpi_2013_CZ,baseline,,random,1,org:role,categorical,accuracy,0.7098321318626404
bpi_2013_CZ,baseline,,random,2,org:role,categorical,accuracy,0.6930455565452576
bpi_2013_CZ,baseline,,random,3,org:role,categorical,accuracy,0.661870539188385
bpi_2013_CZ,baseline,,random,4,org:role,categorical,accuracy,0.6546762585639954
bpi_2013_CZ,baseline,,random,5,org:role,categorical,accuracy,0.6906474828720093
bpi_2013_CZ,baseline,,random,6,org:role,categorical,accuracy,0.6834532618522644
bpi_2013_CZ,baseline,,random,7,org:role,categorical,accuracy,0.6235012412071228
bpi_2013_CZ,baseline,,random,8,org:role,categorical,accuracy,0.6426858901977539
bpi_2013_CZ,baseline,,random,9,org:role,categorical,accuracy,0.688249409198761
bpi_2013_CZ,baseline,,random,0,organization country,categorical,accuracy,0.9164491295814514
bpi_2013_CZ,baseline,,random,1,organization country,categorical,accuracy,0.9295039176940918
bpi_2013_CZ,baseline,,random,2,organization country,categorical,accuracy,0.9190600514411926
bpi_2013_CZ,baseline,,random,3,organization country,categorical,accuracy,0.9268929362297058
bpi_2013_CZ,baseline,,random,4,organization country,categorical,accuracy,0.9347258806228638
bpi_2013_CZ,baseline,,random,5,organization country,categorical,accuracy,0.8877284526824951
bpi_2013_CZ,baseline,,random,6,organization country,categorical,accuracy,0.9295039176940918
bpi_2013_CZ,baseline,,random,7,organization country,categorical,accuracy,0.9033942818641664
bpi_2013_CZ,baseline,,random,8,organization country,categorical,accuracy,0.9295039176940918
bpi_2013_CZ,baseline,,random,9,organization country,categorical,accuracy,0.8825065493583679
bpi_2013_CZ,baseline,,random,0,organization involved,categorical,accuracy,0.3103448152542114
bpi_2013_CZ,baseline,,random,1,organization involved,categorical,accuracy,0.2970822155475616
bpi_2013_CZ,baseline,,random,2,organization involved,categorical,accuracy,0.336870014667511
bpi_2013_CZ,baseline,,random,3,organization involved,categorical,accuracy,0.3236074149608612
bpi_2013_CZ,baseline,,random,4,organization involved,categorical,accuracy,0.3501326143741607
bpi_2013_CZ,baseline,,random,5,organization involved,categorical,accuracy,0.2917771935462951
bpi_2013_CZ,baseline,,random,6,organization involved,categorical,accuracy,0.3103448152542114
bpi_2013_CZ,baseline,,random,7,organization involved,categorical,accuracy,0.2970822155475616
bpi_2013_CZ,baseline,,random,8,organization involved,categorical,accuracy,0.3262599408626556
bpi_2013_CZ,baseline,,random,9,organization involved,categorical,accuracy,0.3289124667644501
bpi_2013_CZ,baseline,,random,0,product,categorical,accuracy,0.3916449248790741
bpi_2013_CZ,baseline,,random,1,product,categorical,accuracy,0.3785900771617889
